"region","SPECIES_QUALIFIED","SQ_CU_NAME","FULL_CU_IN","cuid","arrival_50","mu_spawn_50","sd_spawn_50","start_spawn_50","end_spawn_50","n.arrival","n.sd","n.peak"
"Central Coast","SEL","SEL TRENEMAN CREEK","SEL-19-61",598,209.793883377483,276.288426918687,6.37774195924785,263.788261676164,288.788627743399,3,4,2
"Central Coast","SEL","SEL TSIMTACK/LAKES","SEL-19-62",599,209.829534586135,255.717368939277,11.455049927188,233.26542003675,278.16901301599,33,94,48
"Central Coast","SEL","SEL TUNO CREEK EAST","SEL-19-63",600,199.499331793668,250.574359462014,8.40248161571427,234.105282541896,267.043091252065,14,32,15
"Central Coast","SEL","SEL TUNO CREEK WEST","SEL-19-64",601,199.856156369667,287.987434399403,8.01015232105505,272.287571340076,303.687427576818,14,20,10
"Central Coast","SEL","SEL TUWARTZ","SEL-19-09",548,212.122667953763,228.746064016472,12.7873633507717,203.683106616157,253.809305183201,7,48,24
"Central Coast","SEL","SEL TYLER CREEK","SEL-19-65",602,235.066298610215,288.11448229767,4.90780024255386,278.496374271075,297.733672202991,2,1,1
"Vancouver Island & Mainland Inlets","SEL","SEL TZOONIE","SEL-11-09",935,205.483599267818,218.428539821554,9.27958011081134,200.240710148436,236.616481515535,4,32,11
"Vancouver Island & Mainland Inlets","SEL","SEL VILLAGE BAY","SEL-11-10",NA,219.266192291254,268.713958359388,8.16344824860256,252.713743890928,284.714468638572,18,34,17
"Central Coast","SEL","SEL WALE CREEK","SEL-19-66",603,204.821869070063,247.710442121354,10.0233880507881,228.064466238552,267.3564392673,20,48,21
"Central Coast","SEL","SEL WANNOCK[OWIKENO]","SEL-15-04",527,216.792328953251,288.280252294483,16.4303332010984,256.076711898753,320.483606945838,25,74,37
"Central Coast","SEL","SEL WATT BAY","SEL-19-67",604,198.31206699757,191.527415782175,11.7347972168256,168.527416110041,214.526773865602,0,2,1
"Central Coast","SEL","SEL WEST CREEK","SEL-19-68",605,181.542010860123,223.119426691376,11.6871053051847,200.212554550971,246.025954652324,4,32,12
"Central Coast","SEL","SEL WHALEN","SEL-18-11",NA,245.361356916348,268.636701604611,0.0730927868756326,268.491598031693,268.781088110392,7,3,4
"Vancouver Island & Mainland Inlets","SEL","SEL WILLIAM/BRINK","SEL-13-26",970,198.662714798703,181.59436594951,7.31496047101916,167.257171606892,195.931912010599,0,19,7
"Central Coast","SEL","SEL YAAKLELE LAGOON","SEL-19-69",606,157.940869645993,267.727474531697,8.29072861147566,251.477488855077,283.977267597398,10,20,10
"Haida Gwaii","SEL","SEL YAKOUN","SEL-17-09",827,128.696180123226,261.357635898201,7.95179759607955,245.772312191646,276.943254797723,47,94,47
"Central Coast","SEL","SEL YEO","SEL-19-70",607,209.21620172366,243.267151873622,6.02125769824451,231.465452653454,255.068917977828,18,70,40
"Transboundary","SER","SER ALSEK RIVER","SER-24",1021,196.780748914993,230.434455537518,19.9843030901921,186.001072131027,274.155898966661,2,0,0
"Haida Gwaii","SER","SER EAST HAIDA GWAII","SER-13",816,245.350263108819,258.295598322888,6.75678795688287,245.052284524199,271.538969036274,44,74,39
"Vancouver Island & Mainland Inlets","SER","SER EAST VANCOUVER ISLAND AND GEORGIA STRAIT","SER-08",973,234.04592051645,265.00164554007,9.00628733167108,247.349364040511,282.653938563814,220,451,235
"Fraser","SER","SER HARRISON RIVER","SER-03",745,292.981124292971,318.030058594347,12.3982170681631,293.72718557876,342.33024904073,37,0,72
"Nass","SER","SER LOWER NASS-PORTLAND","SER-20",426,196.60933779003,213.994099472042,8.54394132621202,197.247892625532,230.740239519161,94,242,123
"Fraser","SER","SER MIDDLE FRASER","SER-05",NA,230.245662879703,268.720702280611,7.88940141891025,253.257755605797,284.183952297793,18,21,43
"Haida Gwaii","SER","SER NORTH HAIDA GWAII","SER-15",817,227.58654065822,261.215623664723,5.10226560069968,251.215573608443,271.215459183986,1,4,7
"Central Coast","SER","SER NORTHERN COASTAL FJORDS","SER-16",614,218.826015151647,259.244231523505,7.85168747197918,243.85490276509,274.633534504636,494,849,481
"Central Coast","SER","SER NORTHERN COASTAL STREAMS","SER-17",615,223.901085561544,219.447499296216,8.43920644735678,202.906725884261,235.988325185886,91,329,132
"Transboundary","SER","SER NORTHERN TRANSBOUNDARY FJORDS","SER-22",1023,209.146628584848,230.421089278006,19.9131708596182,186.414669462784,273.909388208861,3,0,0
"Vancouver Island & Mainland Inlets","SER","SER NW VANCOUVER ISLAND","SER-11",974,256.052440340644,263.853726746266,7.79610503581941,248.573658518377,279.134183560688,26,40,21
"Central Coast","SER","SER RIVERS-SMITH INLETS","SER-12",613,232.244116939623,258.328712219742,8.45051185855148,241.765751834703,274.891513196725,12,16,11
"Skeena","SER","SER SKEENA RIVER","SER-18",226,216.673384556755,246.660471083374,7.15304182824893,232.64044848903,260.680362150452,70,168,82
"Skeena","SER","SER SKEENA RIVER-HIGH INTERIOR","SER-19",216,242.958206096599,258.950027948684,4.68191151568757,249.773523154633,268.126767213758,15,34,17
"Vancouver Island & Mainland Inlets","SER","SER SOUTHERN FJORDS","SER-09",971,228.89568497393,241.676375774772,10.0468932759098,221.984493536515,261.368199291542,80,156,80
"Fraser","SER","SER UPPER FRASER","SER-06",NA,273.065815638509,240.934902319058,12.386669072827,216.655740482559,265.217183516389,0,0,1
"Nass","SER","SER UPPER NASS RIVER","SER-21",427,253.328222281083,278.09826547477,8.70641724706308,261.033550867652,295.163149608229,22,34,20
"Haida Gwaii","SER","SER WEST HAIDA GWAII","SER-14",818,236.021976354634,224.383192092496,5.17508428808829,214.240100518236,234.526360232873,23,15,5
"Vancouver Island & Mainland Inlets","SER","SER WEST VANCOUVER ISLAND","SER-10",972,253.572110678852,291.526172416485,7.84707984648712,276.145924252303,306.906410477005,401,658,371
"Fraser","SER","SER WIDGEON","SER-02",742,296.10908519443,310.16524791744,12.6175346859481,285.437502488217,334.893388059644,30,0,62
