"region","SPECIES_QUALIFIED","SQ_CU_NAME","FULL_CU_IN","cuid","arrival_50","mu_spawn_50","sd_spawn_50","start_spawn_50","end_spawn_50","n.arrival","n.sd","n.peak"
"Central Coast","SEL","SEL TUNO CREEK WEST","SEL-19-64",601,199.855845474751,287.987890677124,8.01042879179703,272.287886422416,303.688147914781,14,20,10
"Central Coast","SEL","SEL TUWARTZ","SEL-19-09",548,212.12256878138,228.746434669793,12.7871840630176,203.683509226046,253.809404986666,7,48,24
"Central Coast","SEL","SEL TYLER CREEK","SEL-19-65",602,235.066291860269,288.135732709977,4.91475658088405,278.501173438872,297.768754001056,2,1,1
"Vancouver Island & Mainland Inlets","SEL","SEL TZOONIE","SEL-11-09",935,205.482848144012,218.429972896094,9.27960792106731,200.242069585635,236.61778623004,4,32,11
"Vancouver Island & Mainland Inlets","SEL","SEL VILLAGE BAY","SEL-11-10",NA,219.266606098271,268.715201472801,8.16339304142873,252.714812190271,284.715392053059,18,34,17
"Central Coast","SEL","SEL WALE CREEK","SEL-19-66",603,204.821531045464,247.710755527969,10.0235015993867,228.064762795457,267.356870815136,20,48,21
"Central Coast","SEL","SEL WANNOCK[OWIKENO]","SEL-15-04",527,216.792548039891,288.280669280365,16.4302456341626,256.077278845692,320.483899195453,25,74,37
"Central Coast","SEL","SEL WEST CREEK","SEL-19-68",605,181.542430803145,223.120191982142,11.6871010086643,200.213458166703,246.026978299148,4,32,12
"Central Coast","SEL","SEL WHALEN","SEL-18-11",NA,245.362086537783,268.639882267535,0.0730900930267252,268.49516045716,268.783375501355,7,3,4
"Central Coast","SEL","SEL YAAKLELE LAGOON","SEL-19-69",606,157.939898753835,267.727995852965,8.29082418160927,251.478075094901,283.978176449532,10,20,10
"Haida Gwaii","SEL","SEL YAKOUN","SEL-17-09",827,128.696499783325,261.357459261027,7.95171086244472,245.772194157095,276.942983099937,47,94,47
"Central Coast","SEL","SEL YEO","SEL-19-70",607,209.215979954579,243.267048759005,6.02110932219176,231.465820363929,255.068355818063,18,70,40
"Transboundary","SER","SER ALSEK RIVER","SER-24",1021,196.78203842013,229.855370767153,19.8928115697453,185.445980305769,273.565358446408,2,0,0
"Haida Gwaii","SER","SER EAST HAIDA GWAII","SER-13",816,245.350417856381,258.295387221578,6.75679145279383,245.051912093773,271.538832955724,44,74,39
"Vancouver Island & Mainland Inlets","SER","SER EAST VANCOUVER ISLAND AND GEORGIA STRAIT","SER-08",973,234.156517229123,265.001633407781,9.00629204642977,247.349302514008,282.653935547578,221,451,235
"Fraser","SER","SER HARRISON RIVER","SER-03",745,292.981117470949,317.98849991181,12.7949847870833,292.915186169045,343.066441377222,37,0,73
"Nass","SER","SER LOWER NASS-PORTLAND","SER-20",426,196.609579780694,213.994071902395,8.54399894422254,197.247857576464,230.74029197718,94,242,123
"Fraser","SER","SER MIDDLE FRASER","SER-05",NA,230.246406447932,268.617253946294,7.88678205518405,253.158972165041,284.075453530787,18,21,44
"Haida Gwaii","SER","SER NORTH HAIDA GWAII","SER-15",817,227.588847315998,261.214682736507,5.10184563977386,251.215269643408,271.21361672788,1,4,7
"Central Coast","SER","SER NORTHERN COASTAL FJORDS","SER-16",614,218.826033198591,259.244363581563,7.85167879328019,243.855088084583,274.633691203386,494,849,481
"Central Coast","SER","SER NORTHERN COASTAL STREAMS","SER-17",615,226.883557934983,277.117683222066,6.65384563005347,264.076136031296,290.159326894326,86,85,46
"Transboundary","SER","SER NORTHERN TRANSBOUNDARY FJORDS","SER-22",1023,209.146833187037,229.769073616869,20.1311766188165,185.193236199921,273.969022944467,3,0,0
"Vancouver Island & Mainland Inlets","SER","SER NW VANCOUVER ISLAND","SER-11",974,256.052577669835,263.853461549967,7.79614145977203,248.573126231281,279.13362889549,26,40,21
"Central Coast","SER","SER RIVERS-SMITH INLETS","SER-12",613,232.244671388781,258.335945750893,8.4503838544541,241.773235827363,274.898923435832,12,16,11
"Skeena","SER","SER SKEENA RIVER","SER-18",226,216.673104346148,246.660336335509,7.15312834204305,232.640283390534,260.680410377966,70,168,82
"Skeena","SER","SER SKEENA RIVER-HIGH INTERIOR","SER-19",216,242.958362890272,258.949639905237,4.68203756866434,249.772933557326,268.126593466724,15,34,17
"Vancouver Island & Mainland Inlets","SER","SER SOUTHERN FJORDS","SER-09",971,228.895373091075,241.676352168307,10.0467886221544,221.984465075127,261.36801157295,80,156,80
"Fraser","SER","SER UPPER FRASER","SER-06",NA,273.077009455835,240.934049988305,12.5891150623924,216.23602036307,265.610251064228,0,0,1
"Nass","SER","SER UPPER NASS RIVER","SER-21",427,253.328130867984,278.098199685071,8.7065511645894,261.033480562795,295.163151458649,22,34,20
"Haida Gwaii","SER","SER WEST HAIDA GWAII","SER-14",818,236.021547174617,224.383056647765,5.17497890889692,214.240099074511,234.526373401197,23,15,5
"Vancouver Island & Mainland Inlets","SER","SER WEST VANCOUVER ISLAND","SER-10",972,253.572093075425,291.526146302238,7.84707262722422,276.145865531236,306.906427989082,401,658,371
"Fraser","SER","SER WIDGEON","SER-02",742,296.109107561332,310.321133080888,12.7055173898248,285.415139342014,335.223225461854,30,0,63
